Year,Name,Revenue,Rank
1962,Sterling Drug,229.2,208
1962,Merck,228.6,209
1962,Union Camp,228.4,210
1962,Owens Corning,226.9,211
1962,Mack Trucks,226.8,212
1962,Rockwell-Standard,226.3,213
1962,Stauffer Chemical,225.8,214
1962,BOC,224.6,215
1962,Aeroquip-Vickers,222.2,216
1962,A.O. Smith,222,217
1962,American Viscose,219,218
1962,National Gypsum,218.2,219
1962,Revere Copper & Brass,217.9,220
1962,Cannon Mills,217.6,221
1962,Rohm & Haas,217.2,222
1962,ACF,215.9,223
1962,Collins Radio,215.8,224
1962,Cone Mills,214.4,225
1962,Archer Daniels Midland,213.1,226
1962,Budd,207.9,227
1962,Wheeling Pittsburgh,207.8,228
1962,Glidden,206.7,229
1962,Warner-Lambert,204.7,230
1962,Curtiss-Wright,203.5,231
1962,Campbell Taggart,202.2,232
1962,Grinnell,198.5,233
1962,Eli Lilly,198.1,234
1962,Springs,198,235
1962,Foster Wheeler,197.9,236
1962,McLouth Steel,196.1,237
1962,Walter,195.9,238
1962,Stokely-Van Camp,195.1,239
1962,Crucible Steel,195,240
1962,Fruehauf,194.4,241
1962,Thiokol,193.9,242
1962,Sunshine Biscuits,193.2,243
1962,LTV,192.8,244
1962,Cerro,192.5,245
1962,Garrett,191,246
1962,Dana,190.5,247
1962,Studebaker-Worthington,189,248
1962,National Sugar Refining,188.3,249
1962,Avon Products,185.1,250
1962,Parke Davis,184.3,251
1962,Admiral,183.1,252
1962,Farmland,182,253
1962,Ingersoll-Rand,181.4,254
1962,Norton,178.8,255
1962,Curtis Publishing,178.4,256
1962,Hershey,177.3,257
1962,Crown Holdings,177,258
1962,Agway,175.8,259
1962,Kelsey-Hayes,175.4,260
1962,Blaw-Knox,174.5,261
1962,PepsiCo,173.9,262
1962,Clark Equipment,173.3,263
1962,Kerr-McGee,173.3,264
1962,Tecumseh Products,171.8,265
1962,Schenley,170.9,266
1962,Westinghouse Air Brake,170.3,267
1962,Rohr,168.2,268
1962,Electric Autolite,167.8,269
1962,GK Technologies,167.7,270
1962,General Host,167.5,271
1962,Pharmacia,165.9,272
1962,Staley Continental,165.7,273
1962,Abex,165.1,274
1962,Bristol-Myers Squibb,164.4,275
1962,GAF,163.2,276
1962,AM International,162.3,277
1962,US Pharmaceuticals,161.2,278
1962,Emerson Electric,157.6,279
1962,American Bakeries,157.5,280
1962,Sunbeam/Oster,157,281
1962,Dan River,156.9,282
1962,Fairmont Foods,156.5,283
1962,Jos. Schlitz Brewing,155.3,284
1962,Philadelphia & Reading,153.8,285
1962,Hearst Consolidated Publications,152.8,286
1962,Revlon,151.9,287
1962,Richardson-Vicks,151.5,288
1962,Hooker Chemical,150.1,289
1962,R.H. Donnelley,149.8,290
1962,Scovill,149.1,291
1962,Maxus Energy,149,292
1962,ESB,148.1,293
1962,McGraw-Hill,148,294
1962,Eastern Gas & Fuel Associates,147,295
1962,Anaconda Wire & Cable,145.7,296
1962,Chemetron,145.3,297
1962,Anchor Hocking,145.1,298
1962,North American Philips,144.4,299
1962,Superior Oil,144.3,300
1962,WestPoint Stevens,144.3,301
1962,Certainteed,142.6,302
1962,Link-Belt,142.1,303
1962,Ex-Cell-O,142,304
1962,Standard Packaging,141.9,305
1962,Coltec,141.3,306
1962,Carborundum,141.2,307
1962,Magnavox,140.8,308
1962,Bemis,139.8,309
1962,Interstate Brands,139.1,310
1962,Granite City Steel,139,311
1962,Interlake,138.7,312
1962,Cluett Peabody,138.6,313
1962,Gerber Products,138.1,314
1962,Squibb,137.7,315
1962,Midland-Ross,137.6,316
1962,OfficeMax,137.6,317
1962,Engelhard,135.8,318
1962,Stanley Warner,134.7,319
1962,ITT,134.7,320
1962,Kayser-Roth,133.9,321
1962,American Bosch Arma,133.6,322
1962,Federal-Mogul,133.2,323
1962,Endicott Johnson,133,324
1962,Outboard Marine,132.3,325
1962,Imcera Group,131.8,326
1962,Southern States Cooperative,131.4,327
1962,Inmont,130.7,328
1962,Yale & Towne Manufacturing,130.6,329
1962,Mead Johnson,130.4,330
1962,Abbott Laboratories,129.8,331
1962,Thomas J. Lipton,129.7,332
1962,Cummins,129.3,333
1962,Pabst Brewing,128.7,334
1962,Packaging of America,128.7,335
1962,Case,128.7,336
1962,Pittsburgh Steel,128.4,337
1962,Continental Motors,127.9,338
1962,Frito-Lay,127.4,339
1962,Rockwell Manufacturing,126.4,340
1962,Rheem Manufacturing,125.2,341
1962,Cincinnati Milacron,124.4,342
1962,Kendall,124,343
1962,Times Mirror,123.9,344
1962,Western Publishing Group,123.2,345
1962,Allied Mills,122,346
1962,Keebler,121.8,347
1962,KVP Sutherland Paper,121.7,348
1962,Colorado Milling & Elevator,120.9,349
1962,Falstaff Brewing,120.3,350
1962,Ward Foods,120.2,351
1962,Castle & Cooke,120.2,352
1962,Paccar,119.6,353
1962,Armstrong Rubber,119.4,354
1962,Peabody Coal,119.3,355
1962,Ruberoid,119.1,356
1962,Cutler-Hammer,118.3,357
1962,Vulcan Materials,117.4,358
1962,New York Times,117.2,359
1962,Simmons,117,360
1962,Square D,115.3,361
1962,National Can,114.8,362
1962,Cyclops,114.7,363
1962,Akzona,114.2,364
1962,American Chain & Cable,113.5,365
1962,Delhi-Taylor Oil,113.1,366
1962,Bell & Howell,113.1,367
1962,Stewart-Warner,111.7,368
1962,I-T-E Imperial,111.5,369
1962,Stanley Works,111,370
1962,Fibreboard,110.1,371
1962,Eagle-Picher,109.9,372
1962,Di Giorgio,109.8,373
1962,Beaunit,109.7,374
1962,Baldwin-Lima-Hamilton,109.1,375
1962,Ideal Basic,108.1,376
1962,Todd Shipyards,108,377
1962,Maytag,107.4,378
1962,U.S. Pipe & Foundry,107.4,379
1962,Lukens Steel,106.9,380
1962,Royal McBee,106.8,381
1962,Trans Union,106.8,382
1962,Amsted,106.7,383
1962,Murphy Oil,106.2,384
1962,Sharon Steel,106,385
1962,Howmet,105.7,386
1962,Copperweld,104.7,387
1962,Standard Kollsman,104.3,388
1962,Potlatch,104.3,389
1962,Kern County Land,103.8,390
1962,Bliss (E.W.),103,391
1962,Indian Head,103,392
1962,Amerada Hess,102.8,393
1962,Keystone Consolidated,102.7,394
1962,Wyandotte Chemicals,102.4,395
1962,Riegel Paper,102.4,396
1962,Reichhold Chemicals,102.3,397
1962,Witco,102.3,398
1962,Purex,102,399
1962,Polaroid,101.5,400
1962,Wrigley,101.2,401
1962,Joy Technologies,100.6,402
1962,McCall,100.2,403
1962,Botany,100,404
1962,USM,99.6,405
1962,Inland Container,99.1,406
1962,Chesebrough-Pond's,99,407
1962,Great Western Sugar,98.6,408
1962,Evans Products,98.3,409
1962,Canada Dry,97.6,410
1962,Champion Spark Plug,97.4,411
1962,Yuba Consolidated,96.9,412
1962,Wagner Electric,96.8,413
1962,Olivetti Underwood,96.8,414
1962,American Agricultural Chemical,96.7,415
1962,Safety-Kleen,96.5,416
1962,Trane,96.3,417
1962,Universal Match,96.2,418
1962,Lear Siegler,96.2,419
1962,Union Texas Natural Gas,96.1,420
1962,Pennwalt Corp,95.6,421
1962,Consolidated Cigar,94.5,422
1962,U.S.,94.4,423
1962,Eastern States Farmers' Exch.,94.1,424
1962,Friden,93.8,425
1962,American Optical,93.6,426
1962,Lily-Tulip Cup,93.3,427
1962,Calumet & Hecia,93,428
1962,Tennessee,92.6,429
1962,Daystrom,92.4,430
1962,Fairchild Camera & Instrument,92.3,431
1962,Lear,92.1,432
1962,Mohasco,91.8,433
1962,Glen Alden,91.5,434
1962,Miles Laboratories,91,435
1962,Pepperell Manufacturing,90.9,436
1962,Commonwealth Oil Refining,90.8,437
1962,Hartmarx,90.7,438
1962,Hanna Mining,90.2,439
1962,Clevite,90.1,440
1962,Ryan Aeronautical,89.4,441
1962,Alco Products,89.4,442
1962,Standard Pressed Steel,88.8,443
1962,Hammermill Paper,88.6,444
1962,Federal Pacific Electric,88.2,445
1962,Federal Paper Board,88,446
1962,Cessna Aircraft,87.7,447
1962,Woodward Iron,87.5,448
1962,Ekco Products,87.5,449
1962,Hupp,86.9,450
1962,Premcor,86.6,451
1962,Kellwood,86.6,452
1962,Harvey Aluminum,86.4,453
1962,Lone Star,86.2,454
1962,Raybestos-Manhattan,86,455
1962,Interlake Iron,85.9,456
1962,Gardner-Denver,85.8,457
1962,Riegel Textile,85.7,458
1962,Consolidated Papers,85.7,459
1962,Hewlett-Packard,85.6,460
1962,Emhart,85.5,461
1962,Seaboard,85.2,462
1962,P.R. Mallory,85.2,463
1962,General Steel,85,464
1962,Columbian Carbon,84.8,465
1962,Handy & Harman,84.7,466
1962,Grolier,84.4,467
1962,Harbison-Walker Refractories,84.4,468
1962,Virginia-Carolina Chemical,83.8,469
1962,Harris,83.6,470
1962,Chicago Pneumatic Tool,83.2,471
1962,Schering-Plough,82.9,472
1962,Plymouth Oil,82.9,473
1962,Miehle-Goss-Dexter,82.8,474
1962,Joslyn Manufacturing & Supply,82.6,475
1962,United Engineering & Foundry,82.5,476
1962,Minnesota & Ontario Paper,82.3,477
1962,Tobin Packing,82.1,478
1962,American Biltrite Rubber,81.8,479
1962,Atlas Chemical,81.8,480
1962,Houdaille,81.5,481
1962,Briggs & Stratton,80.3,482
1962,Joy Global,80.3,483
1962,Robertshaw-Fulton Controls,80.2,484
1962,Gould,80.1,485
1962,Bigelow-Sanford,80,486
1962,Flavorland,79.9,487
1962,Ceco,79.8,488
1962,Detroit Steel,79.7,489
1962,Northwestern Steel & Wire,79.6,490
1962,Island Creek Coal,79.6,491
1962,Sundstrand,79.1,492
1962,Spencer Chemical,79.1,493
1962,Marquette Cement Manufacturing,78,494
1962,Sprague Electric,77.3,495
1962,Hobart,77,496
1962,American Petrofina,77,497
1962,National Homes,76.6,498
1962,Fuller (W.P.),76.2,499
1962,Pitney Bowes,76.1,500
1961,General Motors,12736,1
1961,Exxon Mobil,8034.7,2
1961,Ford Motor,5237.9,3
1961,General Electric,4197.5,4
1961,U.S. Steel,3698.5,5
1961,Mobil,3178.1,6
1961,Chrysler,3007,7
1961,Texaco,2980.3,8
1961,Gulf Oil,2720.8,9
1961,AT&T,2640.4,10
1961,Esmark,2442.5,11
1961,Bethlehem Steel,2178.1,12
1961,DuPont,2142.6,13
1961,Amoco,2005.8,14
1961,General Dynamics,1987.7,15
1961,CBS,1955.7,16
1961,Shell Oil,1827.8,17
1961,Armour,1735.6,18
1961,Navistar International,1683.3,19
1961,Kraft,1667.2,20
1961,Chevron,1663.4,21
1961,Boeing,1554.6,22
1961,Goodyear Tire & Rubber,1550.9,23
1961,Union Carbide,1548.2,24
1961,RCA,1486.2,25
1961,Procter & Gamble,1441.5,26
1961,IBM,1436.1,27
1961,Lockheed Martin,1332.3,28
1961,Sinclair Oil,1222.4,29
1961,Firestone Tire & Rubber,1207.2,30
1961,Conoco,1200.2,31
1961,General Telephone & Electronics,1178.5,32
1961,Douglas Aircraft,1174,33
1961,Sperry,1173.1,34
1961,Continental Group,1117,35
1961,General Foods,1087.1,36
1961,American Can,1059,37
1961,American Motors,1057.7,38
1961,Republic Steel,1053.9,39
1961,International Paper,1012.6,40
1961,United Technologies,987.9,41
1961,Citgo Petroleum,980.6,42
1961,Uniroyal,966.8,43
1961,Rockwell Automation,964.2,44
1961,Borden Chemical,956,45
1961,Eastman Kodak,944.8,46
1961,ARMCO,938,47
1961,Burlington Equity,913,48
1961,Monsanto,890.1,49
1961,Alcoa,861.2,50
1961,ITT,811.4,51
1961,Nabisco Group,795.8,52
1961,Bendix,787,53
1961,Dow Chemical,781.4,54
1961,Jones & Laughlin Steel,778.8,55
1961,Honeywell International,765.8,56
1961,Goodrich,764.7,57
1961,GenCorp,753.9,58
1961,Sunoco,749.8,59
1961,Ryerson Tull,747.1,60
1961,Fortune Brands,724.1,61
1961,Caterpillar,716,62
1961,National Intergroup,697.1,63
1961,ConocoPhillips,694.3,64
1961,Bestfoods,691.4,65
1961,Olin,689.6,66
1961,AMAX,679,67
1961,Martin Marietta,651.2,68
1961,PPG,628,69
1961,Anaconda,624.4,70
1961,BorgWarner,586.9,71
1961,Wilson,585.3,72
1961,Tidewater Oil,583.1,73
1961,American Cyanamid,578.4,74
1961,Colgate-Palmolive,576.3,75
1961,Youngstown Sheet & Tube,574.2,76
1961,Atlantic Richfield,561.2,77
1961,Owens-Illinois,561,78
1961,Crown Zellerbach,553.7,79
1961,Sealed Air,552.9,80
1961,3M,549.7,81
1961,Raytheon,540,82
1961,General Mills,537.8,83
1961,St. Regis,536.2,84
1961,Allis-Chalmers,530,85
1961,Singer,525.9,86
1961,Pure Oil,523.6,87
1961,NL,522.7,88
1961,Campbell Soup,516.2,89
1961,J.P. Stevens,512.7,90
1961,Morrell (John),511.8,91
1961,Ralston Purina,510.3,92
1961,Coca-Cola,502,93
1961,Kennecott,496.5,94
1961,American Standard,480.2,95
1961,Asarco,475.6,96
1961,Deere,468.5,97
1961,United Merchants & Mfrs.,468.2,98
1961,Sunray DX Oil,463.8,99
1961,Weyerhaeuser,457.9,100
1961,NCR,457.8,101
1961,Nabisco,451.8,102
1961,Wyeth,446.5,103
1961,Whirlpool,446.4,104
1961,Beatrice,443.1,105
1961,Standard Brands,443.1,106
1961,Unocal,440.6,107
1961,Reynolds Metals,438.7,108
1961,Foremost Dairies,437.7,109
1961,McDonnell Douglas,437,110
1961,Honeywell,426.2,111
1961,Pullman,421.5,112
1961,TRW,420.4,113
1961,Carnation,417.6,114
1961,Hygrade Food Products,417,115
1961,Continental Baking,410.6,116
1961,Kaisertech,406.6,117
1961,Kimberly-Clark,403.8,118
1961,BP America,399.2,119
1961,IPL,398.7,120
1961,Philco,389.5,121
1961,Lever Brothers,388.6,122
1961,Unisys,387.5,123
1961,Textron,383.2,124
1961,Pillsbury,373.8,125
1961,Hormel Foods,372.3,126
1961,American-Marietta,368.1,127
1961,Manville,365.2,128
1961,FMC,363.9,129
1961,AMF,361.5,130
1961,Brunswick,359.9,131
1961,Merritt-Chapman & Scott,355.6,132
1961,Del Monte Foods,352.5,133
1961,Marathon,352,134
1961,Otis Elevator,350.1,135
1961,Cudahy,340.9,136
1961,H.J. Heinz,340.2,137
1961,Mead,338.8,138
1961,Hercules,336.9,139
1961,Altria Group,330.5,140
1961,Container of America,327.3,141
1961,Grumman,325.6,142
1961,Norton Simon,325.3,143
1961,Studebaker,323.2,144
1961,Avco,322.7,145
1961,Quaker Oats,321.8,146
1961,Genesco,321.2,147
1961,Amstar,317.7,148
1961,Scott Paper,313.3,149
1961,Babcock & Wilcox,311,150
1961,Liggett Group,310.4,151
1961,McGraw-Edison,310.2,152
1961,Anheuser-Busch,308.8,153
1961,Ashland,303.7,154
1961,Koppers,302.5,155
1961,Johnson & Johnson,302,156
1961,Motorola,299.1,157
1961,Rath Packing,296.7,158
1961,Furniture Brands International,296.5,159
1961,Brown Shoe,295.8,160
1961,Libby McNeill & Libby,294.7,161
1961,Aeroquip-Vickers,294.1,162
1961,Armstrong Holdings,291.5,163
1961,Richfield Oil,289,164
1961,Pet,287.1,165
1961,Phelps Dodge,286.7,166
1961,Crane,285.6,167
1961,White Motor,282.7,168
1961,Sherwin-Williams,282.3,169
1961,Lorillard,279.9,170
1961,Champion International,276.2,171
1961,Central Soya,276.1,172
1961,Quantum Chemical,275.8,173
1961,J.E. Seagram,273.8,174
1961,USG,273.5,175
1961,Curtiss-Wright,270.6,176
1961,Pfizer,269.4,177
1961,A.O. Smith,265.2,178
1961,Celanese,264.1,179
1961,ACF,263.6,180
1961,Signal Companies,263,181
1961,Combustion Engineering,262,182
1961,Mack Trucks,260.1,183
1961,Oscar Mayer,259.8,184
1961,Consolidation Coal,258,185
1961,Carrier,256.8,186
1961,Kellogg,256.2,187
1961,Skelly Oil,254.9,188
1961,Eaton,253.5,189
1961,M. Lowenstein,253.3,190
1961,Flintkote,252.2,191
1961,GATX,250.7,192
1961,Westvaco,250.3,193
1961,CF&I Steel,249.1,194
1961,Rockwell-Standard,248.3,195
1961,Dresser,245.7,196
1961,Timken,244.8,197
1961,General Precision Equipment,244.4,198
1961,Dart,242.6,199
1961,Kaiser,240.2,200
1961,Archer Daniels Midland,239.9,201
1961,Allegheny International,238.8,202
1961,Diamond International,236.7,203
1961,Zenith Electronics,235.8,204
1961,Northrop Grumman,233.7,205
1961,Texas Instruments,232.7,206
1961,H.K. Porter,231.1,207
1961,Dana,230.2,208
1961,National Gypsum,227.2,209
1961,Wheeling Pittsburgh,224.8,210
1961,Gillette,224.7,211
1961,Garrett,223.8,212
1961,Georgia-Pacific,222,213
1961,Electric Autolite,221.8,214
1961,Stauffer Chemical,219.7,215
1961,Sterling Drug,218.5,216
1961,Rohm & Haas,218.2,217
1961,Owens Corning,218.2,218
1961,Merck,218.1,219
1961,McLouth Steel,216.4,220
1961,Republic Aviation,215.3,221
1961,Corning,214.9,222
1961,Chance Vought,213.9,223
1961,Union Camp,213,224
1961,Fruehauf,212.3,225
1961,Revere Copper & Brass,212,226
1961,Crucible Steel,211,227
1961,Budd,209.1,228
1961,Grinnell,209,229
1961,Kaiser Steel,207.1,230
1961,American Viscose,206.7,231
1961,Cannon Mills,202.9,232
1961,BOC,202.5,233
1961,Parke Davis,200,234
1961,Campbell Taggart,197.6,235
1961,Glidden,197.5,236
1961,Clark Equipment,196.8,237
1961,National Sugar Refining,196.5,238
1961,Newport News Shipbuilding,195.3,239
1961,Champion Papers,195.1,240
1961,Walter,195,241
1961,Studebaker-Worthington,194.4,242
1961,Rohr,193.2,243
1961,Blaw-Knox,192.8,244
1961,Sunshine Biscuits,192.6,245
1961,Collins Radio,190.8,246
1961,Warner-Lambert,189.8,247
1961,Cone Mills,188.5,248
1961,Litton,187.8,249
1961,Springs,187.6,250
1961,Curtis Publishing,186.9,251
1961,Westinghouse Air Brake,186.4,252
1961,Ingersoll-Rand,185.8,253
1961,Norton,181.9,254
1961,Tecumseh Products,180.1,255
1961,Eli Lilly,178.5,256
1961,Admiral,176.5,257
1961,Hearst Consolidated Publications,174.1,258
1961,General Host,171.9,259
1961,Thiokol,171.5,260
1961,Outboard Marine,171.4,261
1961,Agway,170.8,262
1961,Foster Wheeler,170.8,263
1961,Hershey,170.3,264
1961,Kelsey-Hayes,168.4,265
1961,Avon Products,168.2,266
1961,Cerro,168,267
1961,Schenley,167.5,268
1961,GK Technologies,165.6,269
1961,Abex,164.2,270
1961,Dan River,162.8,271
1961,American Bakeries,162.2,272
1961,Stokely-Van Camp,161.9,273
1961,GAF,159.8,274
1961,Pharmacia,159.4,275
1961,Kerr-McGee,157.8,276
1961,PepsiCo,157.7,277
1961,WestPoint Stevens,156.9,278
1961,Farmland,156.2,279
1961,AM International,156,280
1961,Staley Continental,155.7,281
1961,Hooker Chemical,149.8,282
1961,Link-Belt,149.6,283
1961,R.H. Donnelley,148.8,284
1961,LTV,148.4,285
1961,ESB,148.1,286
1961,Philadelphia & Reading,147.4,287
1961,Bristol-Myers Squibb,146.7,288
1961,Coltec,145.4,289
1961,US Pharmaceuticals,144.5,290
1961,Pittsburgh Steel,143.2,291
1961,Anchor Hocking,142.9,292
1961,Carborundum,142.6,293
1961,Bridgeport Brass,142.2,294
1961,Scovill,142,295
1961,Endicott Johnson,141.5,296
1961,Anaconda Wire & Cable,140.8,297
1961,Standard Packaging,140.7,298
1961,Interlake,140.5,299
1961,Interstate Brands,140.5,300
1961,Eastern Gas & Fuel Associates,139.1,301
1961,Maxus Energy,138.3,302
1961,Packaging of America,138.3,303
1961,Continental Motors,138.1,304
1961,Ex-Cell-O,137.6,305
1961,Granite City Steel,137.3,306
1961,Yale & Towne Manufacturing,136.9,307
1961,Revlon,136.4,308
1961,Cummins,135.8,309
1961,Chemetron,133.5,310
1961,Richardson-Vicks,132.3,311
1961,Bemis,131.7,312
1961,OfficeMax,131.2,313
1961,Gerber Products,131.1,314
1961,Keebler,130.5,315
1961,ITT,129.1,316
1961,Superior Oil,129,317
1961,Keystone Consolidated,128.8,318
1961,Engelhard,128,319
1961,Paccar,128,320
1961,Sunbeam/Oster,127.5,321
1961,Colorado Milling & Elevator,127.2,322
1961,KVP Sutherland Paper,127,323
1961,Simmons,126.2,324
1961,Abbott Laboratories,126,325
1961,Inmont,125.8,326
1961,Southern States Cooperative,125.7,327
1961,Emerson Electric,125.7,328
1961,American Bosch Arma,125.3,329
1961,Magnavox,124.9,330
1961,Beaunit,124.1,331
1961,Imcera Group,123.9,332
1961,Cincinnati Milacron,123.6,333
1961,Western Publishing Group,123.1,334
1961,Baldwin-Lima-Hamilton,122.8,335
1961,Ryan Aeronautical,122.7,336
1961,Rheem Manufacturing,122.6,337
1961,Ward Foods,122.2,338
1961,Kayser-Roth,121.9,339
1961,Crown Holdings,121.2,340
1961,Eagle-Picher,120.8,341
1961,Peabody Coal,120.8,342
1961,Vulcan Materials,120.7,343
1961,Amsted,120.1,344
1961,Ruberoid,120.1,345
1961,Case,119.9,346
1961,Thomas J. Lipton,119.6,347
1961,Federal-Mogul,118.5,348
1961,Squibb,118.3,349
1961,Midland-Ross,118.1,350
1961,McGraw-Hill,116.8,351
1961,Armstrong Rubber,116.8,352
1961,Rockwell Manufacturing,116.1,353
1961,Spencer Kellogg & Sons,116,354
1961,Falstaff Brewing,115.9,355
1961,Sharon Steel,115.7,356
1961,I-T-E Imperial,115.5,357
1961,Trans Union,115.4,358
1961,Copperweld,114.8,359
1961,Square D,114.6,360
1961,Bell & Howell,114.1,361
1961,Cluett Peabody,112.3,362
1961,New York Times,112.1,363
1961,Fibreboard,111.9,364
1961,Kendall,111.6,365
1961,Cyclops,111.5,366
1961,Mead Johnson,111.3,367
1961,Times Mirror,111.1,368
1961,Royal McBee,111.1,369
1961,American Chain & Cable,110.6,370
1961,Pabst Brewing,110.5,371
1961,Cutler-Hammer,110.2,372
1961,Maytag,109.6,373
1961,National Can,109.5,374
1961,Stewart-Warner,107.3,375
1961,Wagner Electric,105.7,376
1961,Allied Mills,105.7,377
1961,Cessna Aircraft,103.3,378
1961,Potlatch,103.2,379
1961,U.S. Pipe & Foundry,103,380
1961,Lukens Steel,102.9,381
1961,Trane,102.5,382
1961,Amerada Hess,102.4,383
1961,Joy Technologies,102.1,384
1961,Di Giorgio,101,385
1961,Champion Spark Plug,100.6,386
1961,Wrigley,100.5,387
1961,Pepperell Manufacturing,100.2,388
1961,Federal Pacific Electric,100.2,389
1961,Ideal Basic,99.8,390
1961,Cletrac,99.8,391
1961,Polaroid,99.4,392
1961,Dayco,99.3,393
1961,Reichhold Chemicals,99.2,394
1961,Beech Aircraft,98.9,395
1961,Great Western Sugar,98.4,396
1961,Delhi-Taylor Oil,98.4,397
1961,Riegel Paper,97.9,398
1961,Fairmont Foods,97.3,399
1961,USM,97.3,400
1961,Harbison-Walker Refractories,97.2,401
1961,Wyandotte Chemicals,97,402
1961,Kern County Land,96.8,403
1961,Mohasco,96.5,404
1961,Witco,95.6,405
1961,Standard Kollsman,95.6,406
